,DP_splits,DP_moms_splits,cdcl_splits,cdcl_moms_splits,cdcl_chron_splits,cdcl_chron_moms_splits,sudoku_given_clauses,DP_list_sat_clauses,DP_moms_list_sat_clauses,cdcl_list_sat_clauses,cdcl_moms_list_sat_clauses,cdcl_chron_list_sat_clauses,cdcl_chron_moms_list_sat_clauses
366,0,0,0,0,0,0,6,[70],[70],[72],[72],[72],[72]
367,6,8,4,4,6,6,4,"[176, 12, 15, 116, 9, 101, 139]","[176, 49, 10, 74, 11, 122, 120, 22, 52]","[176, 13, 16, 6, 26, 38, 45]","[176, 53, 26, 5, 36, 44, 68]","[176, 13, 16, 6, 10, 38, 37]","[176, 53, 26, 5, 10, 44, 35]"
368,0,0,0,0,0,0,6,[61],[61],[63],[63],[63],[63]
369,0,0,0,0,0,0,6,[51],[51],[52],[52],[52],[52]
370,0,0,0,0,0,0,4,[60],[60],[62],[62],[62],[62]
371,0,0,0,0,0,0,4,[59],[59],[60],[60],[60],[60]
372,0,0,0,0,0,0,6,[234],[234],[239],[239],[239],[239]
373,0,0,0,0,0,0,6,[69],[69],[71],[71],[71],[71]
374,0,0,0,0,0,0,6,[75],[75],[76],[76],[76],[76]
375,0,0,0,0,0,0,6,[83],[83],[85],[85],[85],[85]
376,0,0,0,0,0,0,6,[75],[75],[76],[76],[76],[76]
377,0,0,0,0,0,0,4,[69],[69],[71],[71],[71],[71]
378,4,18,3,4,4,6,4,"[121, 67, 17, 83, 64]","[121, 56, 10, 108, 37, 8, 82, 8, 36, 156, 11, 77, 70, 8, 16, 46, 70, 37, 34]","[121, 68, 18, 58, 11]","[121, 57, 11, 68, 29, 58, 23]","[121, 68, 18, 58, 16]","[121, 57, 11, 68, 18, 58, 16]"
379,14,6,8,2,12,2,4,"[82, 34, 17, 97, 13, 63, 27, 143, 9, 15, 15, 179, 62, 143, 56]","[82, 65, 12, 138, 11, 85, 207]","[82, 35, 18, 30, 14, 63, 57, 30, 24, 120, 39, 84]","[82, 67, 75]","[82, 35, 18, 30, 14, 63, 57, 16, 25, 73, 64, 39, 37]","[82, 67, 75]"
380,0,0,0,0,0,0,6,[164],[164],[166],[166],[166],[166]
381,0,0,0,0,0,0,6,[192],[192],[197],[197],[197],[197]
382,0,0,0,0,0,0,6,[65],[65],[67],[67],[67],[67]
383,0,0,0,0,0,0,4,[65],[65],[67],[67],[67],[67]
384,8,8,5,6,8,10,4,"[121, 67, 17, 82, 13, 58, 9, 93, 67]","[121, 70, 10, 133, 11, 141, 70, 28, 78]","[121, 68, 18, 58, 32, 5, 42, 42, 64]","[121, 74, 11, 23, 29, 94, 43, 6, 53, 50, 80]","[121, 68, 18, 58, 14, 5, 10, 42, 41]","[121, 74, 11, 23, 18, 94, 14, 6, 10, 50, 39]"
385,0,0,0,0,0,0,4,[83],[83],[85],[85],[85],[85]
386,0,0,0,0,0,0,6,[61],[61],[63],[63],[63],[63]
387,0,0,0,0,0,0,6,[65],[65],[67],[67],[67],[67]
388,0,0,0,0,0,0,4,[60],[60],[62],[62],[62],[62]
389,0,0,0,0,0,0,4,[64],[64],[66],[66],[66],[66]
390,0,0,0,0,0,0,4,[70],[70],[72],[72],[72],[72]
391,0,0,0,0,0,0,6,[69],[69],[71],[71],[71],[71]
392,0,0,0,0,0,0,6,[70],[70],[72],[72],[72],[72]
393,0,0,0,0,0,0,6,[74],[74],[75],[75],[75],[75]
394,0,0,0,0,0,0,6,[65],[65],[67],[67],[67],[67]
395,0,0,0,0,0,0,4,[54],[54],[55],[55],[55],[55]
396,0,0,0,0,0,0,4,[62],[62],[63],[63],[63],[63]
397,0,0,0,0,0,0,6,[83],[83],[84],[84],[84],[84]
398,0,0,0,0,0,0,4,[70],[70],[72],[72],[72],[72]
399,0,0,0,0,0,0,6,[70],[70],[72],[72],[72],[72]
400,0,0,0,0,0,0,6,[83],[83],[85],[85],[85],[85]
401,0,0,0,0,0,0,6,[69],[69],[71],[71],[71],[71]
402,0,0,0,0,0,0,4,[60],[60],[62],[62],[62],[62]
403,0,0,0,0,0,0,6,[69],[69],[71],[71],[71],[71]
404,6,8,4,5,6,8,4,"[176, 14, 15, 120, 11, 26, 124]","[176, 54, 10, 79, 9, 178, 121, 22, 18]","[176, 15, 16, 6, 28, 37, 46]","[176, 58, 11, 3, 27, 92, 39, 43, 61]","[176, 15, 16, 6, 12, 37, 36]","[176, 58, 11, 3, 16, 92, 12, 43, 34]"
405,0,0,0,0,0,0,4,[83],[83],[85],[85],[85],[85]
406,0,0,0,0,0,0,4,[83],[83],[85],[85],[85],[85]
407,0,0,0,0,0,0,6,[70],[70],[72],[72],[72],[72]
408,0,0,0,0,0,0,4,[69],[69],[71],[71],[71],[71]
409,0,0,0,0,0,0,6,[200],[200],[204],[204],[204],[204]
410,0,0,0,0,0,0,6,[83],[83],[85],[85],[85],[85]
411,4,6,3,7,4,8,4,"[176, 50, 18, 172, 22]","[176, 96, 35, 60, 96, 83, 31]","[176, 52, 19, 55, 39]","[176, 96, 45, 41, 96, 39, 17, 34, 72]","[176, 52, 19, 55, 35]","[176, 96, 45, 41, 96, 39, 17, 34, 28]"
412,0,0,0,0,0,0,6,[83],[83],[85],[85],[85],[85]
413,2,2,2,2,2,2,4,"[176, 37, 46]","[176, 11, 39]","[176, 38, 47]","[176, 12, 10]","[176, 38, 47]","[176, 12, 10]"
414,4,18,3,4,4,6,4,"[121, 67, 17, 83, 64]","[121, 56, 10, 108, 37, 8, 82, 8, 36, 156, 11, 77, 70, 8, 16, 46, 70, 37, 34]","[121, 68, 18, 58, 11]","[121, 57, 11, 68, 29, 58, 23]","[121, 68, 18, 58, 16]","[121, 57, 11, 68, 18, 58, 16]"
415,0,0,0,0,0,0,6,[60],[60],[62],[62],[62],[62]
416,8,8,5,6,8,10,4,"[121, 67, 17, 82, 13, 58, 9, 93, 67]","[121, 70, 10, 133, 11, 141, 70, 28, 78]","[121, 68, 18, 58, 32, 5, 42, 42, 64]","[121, 74, 11, 23, 29, 94, 43, 6, 53, 50, 80]","[121, 68, 18, 58, 14, 5, 10, 42, 41]","[121, 74, 11, 23, 18, 94, 14, 6, 10, 50, 39]"
